faction_id|id|name|type|cp_cost|legend|turn|phase|detachment|description|
AC|000008394004|UNWAVERING SENTINELS|Shield Host – Strategic Ploy Stratagem|1|Once the Custodians have laid claim to a location, they defend it with incredible tenacity and skill.|Either player’s turn|Fight phase|Shield Host|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="tooltip00043" data-tooltip-content="#tooltip_content00043" data-tooltip-anchor="#tooltip_content00043"><span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span> <span class="kwb">INFANTRY</span></span> unit from your army (excluding <span class="tooltip00239" data-tooltip-content="#tooltip_content00239" data-tooltip-anchor="#tooltip_content00239"><span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span></span> units) that is within range of an <a href="/wh40k10ed/the-rules/core-rules/#Objective-Markers">objective marker</a> you control and that was selected as the target of one or more of the attacking unit's attacks.<br><br><b>EFFECT:</b> Until the end of the phase, each time a melee attack targets your unit, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|
AC|000008394003|AVENGE THE FALLEN|Shield Host – Strategic Ploy Stratagem|1|The loss of a single Talon of the Emperor is commemorated by the tolling of the Bell of Lost Souls on Terra, and by their comrades’ bloody vengeance on the battlefield.|Either player’s turn|Fight phase|Shield Host|<b>WHEN:</b> Start of the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span> unit from your army (excluding <span class="tooltip00239" data-tooltip-content="#tooltip_content00239" data-tooltip-anchor="#tooltip_content00239"><span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span></span> units) that is below its <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strength</a>.<br><br><b>EFFECT:</b> Until the end of the phase, add 1 to the Attacks characteristic of melee weapons equipped by models in that unit. If your unit is <a href="/wh40k10ed/the-rules/core-rules/#Below-Half-strength">Below Half-strength</a>, until the end of the phase, add 2 to the Attacks characteristic of those melee weapons instead.|
AC|000008922006|TALONED PINCER|Talons Of The Emperor – Battle Tactic Stratagem|1|Every move the enemy makes only sees them fall.|Opponent’s turn|Movement phase|Talons Of The Emperor|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, just after an enemy unit ends a <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Normal</a>, <a href="/wh40k10ed/the-rules/core-rules/#Advance-Moves">Advance</a> or <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fall Back move</a>.<br><br><b>TARGET:</b> Up to two <span class="tooltip00238" data-tooltip-content="#tooltip_content00238" data-tooltip-anchor="#tooltip_content00238"><span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span></span> units from your army that are within 9" of that enemy unit.<br><br><b>EFFECT:</b> Your units can make a Normal move of up to 6"<br><br><b>RESTRICTIONS:</b> You cannot <a href="/wh40k10ed/the-rules/core-rules/#5.-Select-Units">select units</a> that are within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of one or more enemy units. You can only select two units if one (and only one) of them is an <span class="tooltip00239" data-tooltip-content="#tooltip_content00239" data-tooltip-anchor="#tooltip_content00239"><span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span></span> unit and both are within 6" of each other.|
AC|000008922005|EMPEROR’S EXECUTIONERS|Talons Of The Emperor – Battle Tactic Stratagem|2|The Talons of the Emperor tear apart their prey|Either player’s turn|Fight phase|Talons Of The Emperor|<b>WHEN:</b> Start of the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a><br><br><b>TARGET:</b> Up to two <span class="tooltip00238" data-tooltip-content="#tooltip_content00238" data-tooltip-anchor="#tooltip_content00238"><span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span></span> units from your army.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in one of your units targets an enemy unit that is below its <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strength</a>, add 1 to the <a href="/wh40k10ed/the-rules/core-rules/#2.-Wound-Roll">Wound roll</a>.<br><br><b>RESTRICTIONS:</b> You can only select two units if one (and only one) of them is an <span class="tooltip00239" data-tooltip-content="#tooltip_content00239" data-tooltip-anchor="#tooltip_content00239"><span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span></span> unit and both are within 6" of each other|
AC|000008922004|EMPYRIC SEVERANCE|Talons Of The Emperor – Battle Tactic Stratagem|1|Null Maidens quash the manifestations of witches.|Either player’s turn|Shooting or Fight phase|Talons Of The Emperor|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="tooltip00238" data-tooltip-content="#tooltip_content00238" data-tooltip-anchor="#tooltip_content00238"><span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span></span> unit from your army that was selected as the target of one or more of the attacking unit’s attacks, and one friendly <span class="tooltip00239" data-tooltip-content="#tooltip_content00239" data-tooltip-anchor="#tooltip_content00239"><span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span></span> unit within 6" of that <span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span> unit.<br><br><b>EFFECT:</b> Until the end of the phase, your unit has the <span class="tooltip00027" data-tooltip-content="#tooltip_content00027"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">4+</span></span> ability against <a href="/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities">Psychic attacks</a> and <a href="/wh40k10ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
AC|000008922003|TALONS INTERLOCKED|Talons Of The Emperor – Battle Tactic Stratagem|1|With practiced ease, the Talons of the Emperor establish vicious crossfires to cut the foe apart.|Your turn|Shooting phase|Talons Of The Emperor|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> Up to two <span class="tooltip00043" data-tooltip-content="#tooltip_content00043" data-tooltip-anchor="#tooltip_content00043"><span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span> <span class="kwb">INFANTRY</span></span> units from your army, and one enemy unit that is an eligible target for all of those units.<br><br><b>EFFECT:</b> Until the end of the phase, your units can only target that enemy unit, but each time a model in one of your units makes a ranged attack, improve the Strength and Armour Penetration characteristics of that attack by 1.<br><br><b>RESTRICTIONS:</b> You can only select two units if one (and only one) of them is an <span class="tooltip00239" data-tooltip-content="#tooltip_content00239" data-tooltip-anchor="#tooltip_content00239"><span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span></span> unit and both are within 6" of each other.|
AC|000008922007|SHIELD OF HONOUR|Talons Of The Emperor – Epic Deed Stratagem|1|It is second nature for Custodes to place themselves between their comrades and potential peril.|Opponent’s turn|Shooting phase|Talons Of The Emperor|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, just after an enemy unit has selected its targets<br><br><b>TARGET:</b> One <span class="tooltip00044" data-tooltip-content="#tooltip_content00044" data-tooltip-anchor="#tooltip_content00044"><span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span> <span class="kwb">INFANTRY</span></span> unit from your army that was selected as the target of one or more of the attacking unit’s attacks, and one other friendly <span class="tooltip00043" data-tooltip-content="#tooltip_content00043" data-tooltip-anchor="#tooltip_content00043"><span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span> <span class="kwb">INFANTRY</span></span> unit (excluding <span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span> units) within 6" of that <span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span> <span class="kwb">INFANTRY</span> unit.<br><br><b>EFFECT:</b> Until the end of the phase, any attack that targets your <span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span> unit must instead target your other <span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span> unit (unless it is not an eligible target).|
AC|000008922002|HUNT AS ONE|Talons Of The Emperor – Strategic Ploy Stratagem|1|Custodians and Null Maidens cover one another seamlessly as they manoeuvre to corner their prey.|Your turn|Movement phase|Talons Of The Emperor|<b>WHEN:</b> Start of your <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a><br><br><b>TARGET:</b> Up to two <span class="tooltip00238" data-tooltip-content="#tooltip_content00238" data-tooltip-anchor="#tooltip_content00238"><span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span></span> units from your army.<br><br><b>EFFECT:</b> Until the end of the turn, your units are eilgible to shoot and/or <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">declare a charge</a> in a turn in which they <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fell Back</a>.<br><br><b>RESTRICTIONS:</b> You can only select two units if one (and only one) of them is an <span class="tooltip00239" data-tooltip-content="#tooltip_content00239" data-tooltip-anchor="#tooltip_content00239"><span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span></span> unit and both are within 6" of each other.|
AdM|000008573007|BENEVOLENCE OF THE OMNISSIAH|Cohort Cybernetica – Battle Tactic Stratagem|1|A protective blessing chanted in pentakairic Novabyte moves machine spirits to defy the most esoteric of assaults.|Your turn|Command phase|Cohort Cybernetica|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00552" data-tooltip-content="#tooltip_content00552" data-tooltip-anchor="#tooltip_content00552"><span class="kwb">LEGIO</span> <span class="kwb">CYBERNETICA</span></span> or <span class="tooltip00175" data-tooltip-content="#tooltip_content00175" data-tooltip-anchor="#tooltip_content00175"><span class="kwb">ADEPTUS</span> <span class="kwb">MECHANICUS</span> <span class="kwb">VEHICLE</span></span> unit from your army.<br><br><b>EFFECT:</b> Until the start of your next Command phase, models in your unit have the <span class="tooltip00027" data-tooltip-content="#tooltip_content00027"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu"></span> <span class="tt kwbu">6+</span></span> ability, which is improved to Feel No Pain 5+ against <a href="/wh40k10ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
AdM|000008573002|MOTIVE IMPERATIVE|Cohort Cybernetica – Battle Tactic Stratagem|1|Intensifying the locomotive protocols of a war engine - while not dishonouring its machine spirit - is a millennia-proven method to hasten the foe’s demise.|Your turn|Command phase|Cohort Cybernetica|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00175" data-tooltip-content="#tooltip_content00175" data-tooltip-anchor="#tooltip_content00175"><span class="kwb">ADEPTUS</span> <span class="kwb">MECHANICUS</span> <span class="kwb">VEHICLE</span></span> unit from your army.<br><br><b>EFFECT:</b> Until the start of your next Command phase, add 3" to the Move characteristic of models in your unit and add 1 to <a href="/wh40k10ed/the-rules/core-rules/#Advance-Moves">Advance</a> and <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">Charge rolls</a> made for it.|
AdM|000008573003|AUTO-DIVINATORY TARGETING|Cohort Cybernetica – Battle Tactic Stratagem|1|Encoded with the schemata of the enemy's fortified battle lines and auto-codified vectors of attack, the Cohort's war engines are perfectly aligned to deliver the Machine God's wrath.|Your turn|Command phase|Cohort Cybernetica|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00552" data-tooltip-content="#tooltip_content00552" data-tooltip-anchor="#tooltip_content00552"><span class="kwb">LEGIO</span> <span class="kwb">CYBERNETICA</span></span> or <span class="tooltip00175" data-tooltip-content="#tooltip_content00175" data-tooltip-anchor="#tooltip_content00175"><span class="kwb">ADEPTUS</span> <span class="kwb">MECHANICUS</span> <span class="kwb">VEHICLE</span></span> unit from your army, and one <a href="/wh40k10ed/the-rules/core-rules/#Objective-Markers">objective marker</a>.<br><br><b>EFFECT:</b> Until the start of your next Command phase, ranged weapons equipped by models in your unit have a Ballistic Skill characteristic of 3+ and the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">[IGNORES COVER]</a></span> ability, but they can only target units within range of the selected objective marker.|
AdM|000008573005|MACHINE SUPERIORITY|Cohort Cybernetica – Epic Deed Stratagem|1|Let the unenlightened be cast down! Let all feel the fire of the Motive Force, and may the sacred engines crunch over their weak bones without impediment!|Your turn|Command phase|Cohort Cybernetica|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00552" data-tooltip-content="#tooltip_content00552" data-tooltip-anchor="#tooltip_content00552"><span class="kwb">LEGIO</span> <span class="kwb">CYBERNETICA</span></span> or <span class="tooltip00175" data-tooltip-content="#tooltip_content00175" data-tooltip-anchor="#tooltip_content00175"><span class="kwb">ADEPTUS</span> <span class="kwb">MECHANICUS</span> <span class="kwb">VEHICLE</span></span> unit from your army.<br><br><b>EFFECT:</b> Until the end of the turn, your unit is eligible to shoot in a turn in which it <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fell Back</a> and you can ignore any or all modifiers to its characteristics and/or to any roll or test made for it (excluding modifiers to <a href="/wh40k10ed/the-rules/core-rules/#4.-Saving-Throw">saving throws</a>).|
AdM|000008573004|MACHINE SPIRIT RESURGENT|Cohort Cybernetica – Epic Deed Stratagem|1|To invigorate the failing machine spirit of a damaged vehicle is a sacred task, greatly aided by certain data-hymns transmitted in the correct sequence.|Your turn|Command phase|Cohort Cybernetica|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00552" data-tooltip-content="#tooltip_content00552" data-tooltip-anchor="#tooltip_content00552"><span class="kwb">LEGIO</span> <span class="kwb">CYBERNETICA</span></span> or <span class="tooltip00175" data-tooltip-content="#tooltip_content00175" data-tooltip-anchor="#tooltip_content00175"><span class="kwb">ADEPTUS</span> <span class="kwb">MECHANICUS</span> <span class="kwb">VEHICLE</span></span> unit from your army that is below its <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strength</a>.<br><br><b>EFFECT:</b> Until the start of your next Command phase, each time a model in your unit makes an attack, you can re-roll the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>. If your unit is <a href="/wh40k10ed/the-rules/core-rules/#Below-Half-strength">Below Half-strength</a>, you can re-roll the <a href="/wh40k10ed/the-rules/core-rules/#2.-Wound-Roll">Wound roll</a> as well.|
