id|name|faction_id|source_id|legend|role|loadout|transport|virtual|leader_head|leader_footer|damaged_w|damaged_description|link|
000001650|Skorpius Dunerider|AdM|000000015|Skorpius Duneriders enable forge lords to ferry squads of their cyborg infantry onto the front lines, overwhelming the foe through swiftly redeployed weight of numbers. Duneriders sweep onto enemy defences in a cloud of chemical smoke, saturating the area with heavy calibre shot as their payload of warriors disembarks.|Dedicated Transports|<b>This model is equipped with:</b> cognis heavy stubber array; armoured hull.|This model has a <a href="/wh40k10ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 12 <span class="tooltip00287" data-tooltip-content="#tooltip_content00287" data-tooltip-anchor="#tooltip_content00287"><span class="kwb">ADEPTUS</span> <span class="kwb">MECHANICUS</span> <span class="kwb">INFANTRY</span></span> models. It cannot transport <span class="tooltip01023" data-tooltip-content="#tooltip_content01023" data-tooltip-anchor="#tooltip_content01023"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span>, <span class="tooltip01024" data-tooltip-content="#tooltip_content01024" data-tooltip-anchor="#tooltip_content01024"><span class="kwb">KATAPHRON</span></span> or <a class="kwbOne" href="/wh40k10ed/factions/adeptus-mechanicus/Sydonian-Skatros"><span class="kwb kwbo">SYDONIAN</span> <span class="kwb kwbo">SKATROS</span></a> models.|false|||||https://wahapedia.ru/wh40k10ed/factions/adeptus-mechanicus/Skorpius-Dunerider|
000001651|Skorpius Disintegrator|AdM|000000015|Hovering over the ruins of war on a bed of atomised gases, Skorpius Disintegrators are archaic, front-line battle tanks. They surge forward in unstoppable armoured waves and support infantry advances, maintaining blistering salvoes of fire to cripple enemy war engines and sweep aside hordes of lesser foes.|Other|<b>This model is equipped with:</b> belleros energy cannon; 3 cognis heavy stubbers; disruptor missile launcher; armoured hull.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/adeptus-mechanicus/Skorpius-Disintegrator|
000001822|X-101|AdM|000000250||Characters|<b>This model is equipped with:</b> grav-gun; hydraulic claw.||false|||||https://wahapedia.ru/wh40k10ed/factions/adeptus-mechanicus/X-101|
000002081|Serberys Sulphurhounds|AdM|000000015|Sulphurhound cavalry squadrons are aggressive shock troops and line-breakers. The loping, mechanical beasts breathe gouts of incinerating phosphor and disembowel the foe with slashing claws, while the elite Skitarii riders unload incandescent pistol fire as they smash through defence lines, before circling back for survivors.|Other|<b>The Serberys Sulphurhound Alpha model is equipped with:</b> Mechanicus pistol; sulphur breath; cavalry arc maul; clawed limbs.<br><br><b>Every Serberys Sulphurhound model is equipped with:</b> 2 phosphor pistols; sulphur breath; clawed limbs.||false|||||https://wahapedia.ru/wh40k10ed/factions/adeptus-mechanicus/Serberys-Sulphurhounds|
000002082|Serberys Raiders|AdM|000000015|Long-range scouts and outriders, Raiders of the Serberys Corps employ advanced suites of sensors within their cybercanid mounts to identify enemy interlopers. They maintain punishing rates of carbine fire while moving at high speed, and when their prey can run no more, Raiders draw their sabres and charge into the fray.|Other|<b>The Serberys Raider Alpha model is equipped with:</b> Mechanicus pistol; galvanic carbine; cavalry sabre and clawed limbs. <br><br><b>Every Serberys Raider model is equipped with:</b> galvanic carbine; cavalry sabre and clawed limbs.||false|||||https://wahapedia.ru/wh40k10ed/factions/adeptus-mechanicus/Serberys-Raiders|
000002083|Pteraxii Sterylizors|AdM|000000015|Sterylizors are eradicators of cybernetic parasite organisms within ships and manufactorums, and eagerly unleash the chemical fire of their phosphor torches upon the Machine God’s foes. They descend in flocks from the sky upon membranous wing-packs, their vicious talons primed, eager to see their enemies writhe in flames.|Other|<b>The Pteraxii Sterylizor Alpha model is equipped with:</b> flechette blaster; Pteraxii talons; taser goad. <br><br><b>Every Pteraxii Sterylizor model is equipped with:</b> phosphor torch; Pteraxii talons.||false|||||https://wahapedia.ru/wh40k10ed/factions/adeptus-mechanicus/Pteraxii-Sterylizors|
000002084|Pteraxii Skystalkers|AdM|000000015|Pteraxii Skystalkers have their consciousness pared back until little but their optimised reactions remain. They are manoeuvrable and preternatural airborne hunters, who track their prey from choice vantage points before swooping in to unleash withering hails of razor-sharp flechettes.|Other|<b>The Pteraxii Skystalker Alpha model is equipped with:</b> flechette blaster; taser goad. <br><br><b>Every Pteraxii Skystalker model is equipped with:</b> flechette carbine; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/adeptus-mechanicus/Pteraxii-Skystalkers|
000002085|Archaeopter Transvector|AdM|000000015|Ideal aerial insertion transports, Transvectors are used in vast numbers by Explorator fleets for reconnaissance and rapid extraction in the face of hostiles. They are incredibly agile, their implanted pilots able to reshape the wings to suit changing atmospherics, while directing their cognis heavy stubbers to scythe apart oncoming foes.|Other|<b>This model is equipped with:</b> cognis heavy stubber array; armoured hull; command uplink.|This model has a transport capacity of 11 <span class="tooltip00290" data-tooltip-content="#tooltip_content00290" data-tooltip-anchor="#tooltip_content00290"><span class="kwb">SKITARII</span> <span class="kwb">INFANTRY</span></span> or <span class="tooltip00291" data-tooltip-content="#tooltip_content00291" data-tooltip-anchor="#tooltip_content00291"><span class="kwb">TECH-PRIEST</span> <span class="kwb">INFANTRY</span></span> models. It cannot transport <span class="tooltip01023" data-tooltip-content="#tooltip_content01023" data-tooltip-anchor="#tooltip_content01023"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span> or <span class="tooltip01024" data-tooltip-content="#tooltip_content01024" data-tooltip-anchor="#tooltip_content01024"><span class="kwb">KATAPHRON</span></span> models.|false|||||https://wahapedia.ru/wh40k10ed/factions/adeptus-mechanicus/Archaeopter-Transvector|
000002086|Archaeopter Stratoraptor|AdM|000000015|The Stratoraptor takes advantage of the Archaeopter’s directional thrusters and adaptable wing profile to excel in the role of ground attack gunship. Its spread of heavy weapons – with a mixture of high strength and high rate of fire – ensures the Stratoraptor poses a lethal danger to dug-in infantry and heavily armoured vehicles alike.|Other|<b>This model is equipped with:</b> 2 cognis heavy stubbers; 2 heavy phosphor blasters; twin cognis lascannon; armoured hull; command uplink.||false|||||https://wahapedia.ru/wh40k10ed/factions/adeptus-mechanicus/Archaeopter-Stratoraptor|
000002087|Archaeopter Fusilave|AdM|000000015|The Archaeopter Fusilave’s changeable payload of deep-bore, high explosives defines its position as a devastating bomber and ground clearance aircraft. Tech-Priests employ whole squadrons to level enemy defences and root out sheltering heretics, as well as to clear prospective sites for further investigation in the Quest for Knowledge.|Other|<b>This model is equipped with:</b> cognis heavy stubber array; armoured hull; command uplink.||false|||||https://wahapedia.ru/wh40k10ed/factions/adeptus-mechanicus/Archaeopter-Fusilave|
000002477|Technoarcheologist|AdM|000000015|Technoarcheologists are seekers of divine arcana, driven to uncover that which is hidden and to analyse its capabilities. Hardened to life on the Imperium’s dangerous frontiers, these priests employ cogitative instincts to detect approaching foes and awaken their servitor guardians to effective modes of attack.|Characters|<b>This model is equipped with:</b> Mechanicus pistol; servo-arc claw.||false|||||https://wahapedia.ru/wh40k10ed/factions/adeptus-mechanicus/Technoarcheologist|
000002478|Skitarii Marshal|AdM|000000015|Marshals lead the maniples and cohorts of Skitarii soldiery. They are veteran warriors of countless crusades, privileged to bear enhanced augmentations. Marshals stand as intermediaries between Skitarii formations and their priestly masters, employing sacred uplinks to refine their warriors’ doctrines closer to holy perfection.|Characters|<b>This model is equipped with:</b> Mechanicus pistol; control stave.||false|||||https://wahapedia.ru/wh40k10ed/factions/adeptus-mechanicus/Skitarii-Marshal|
000003694|Sydonian Dragoons With Radium Jezzails|AdM|000000015|Striding through a mist of their own sacred incense, the long-limbed engines ridden by Sydonian Dragoons are forever in motion. Dragoons mark their quarry with shots of glowing phosphor or irradiated slugs, allowing them to detect their prey through the cloying mist and home in on them with a thunderous stampede.|Other|<b>Every model is equipped with:</b> phosphor serpenta; radium jezzail; Ironstrider feet.||false|||||https://wahapedia.ru/wh40k10ed/factions/adeptus-mechanicus/Sydonian-Dragoons-With-Radium-Jezzails|
000003695|Sydonian Skatros|AdM|000000015|A Sydonian Skatros is a sinister sentinel, unmoving until the enemy strays into the sniper’s sights. With protocol-driven precision and an advanced scanner known as the achillan eye, they lock on to their foes’ weak points and unleash pinpoint fire that sows panic and agony, the better to erode enemy morale.|Characters|<b>This model is equipped with:</b> Mechanicus pistol; radium jezzail; Sydonian feet.||false|||||https://wahapedia.ru/wh40k10ed/factions/adeptus-mechanicus/Sydonian-Skatros|
000000568|Eldrad Ulthran|AE|000000186|One of the most powerful Aeldari psykers ever to have lived, when Eldrad Ulthran takes to the field his enemies’ plans are already known to him. Such is Eldrad’s psychic might that he can break Titans and banish the mightiest of daemons, and over the millennia he has slain kings and champions beyond number.|Characters|<b>This model is equipped with:</b> shuriken pistol; Mind War; the Staff of Ulthamar and witchblade.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Eldrad-Ulthran|
000000569|Prince Yriel|AE|000000186|A great hero of Iyanden, Prince Yriel is a superlative commander of mighty fleets and great hosts of warriors alike. Yriel’s combat skill is equally unparalleled, and in battle he wields the Spear of Twilight with such speed and flair that his foes have little way of knowing where his next strikes will come from.|Characters|<b>This model is equipped with:</b> the Eye of Wrath; the Spear of Twilight.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Prince-Yriel|
000000570|Illic Nightspear|AE|000000186|There are few Aeldari more skilled in the arts of stealth and marksmanship than Illic Nightspear, whose kill-tally numbers in the hundreds of thousands. Illic’s weapon of choice is the long rifle Void Bringer; each shot from this weapon opens a tiny warp hole within the target, ripping their body apart or wrenching them into the void.|Characters|<b>This model is equipped with:</b> Voidbringer; shuriken pistol; Aeldari power sword.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Illic-Nightspear|
000000571|Asurmen|AE|000000186|Asurmen’s skill at war is breathtaking, the magnitude of his heroic presence so great that nearby Aspect Warriors are infused with his peerless tactical acumen. In addition to the wrist-mounted shuriken catapults known as the Bloody Twins, he carries the Sword of Asur, whose hilt bears the spirit stone of Asurmen’s brother, Tethesis.|Characters|<b>This model is equipped with:</b> the Bloody Twins; the Sword of Asur.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Asurmen|
