id|faction_id|name|cost|detachment|legend|description|
000009745003|AdM|Cognitive Reinforcement|35|Haloscreed Battle Clade|From afar, the guiding hand of the Omnissian priesthood allows this warrior to process streams of sensory input and encoded imperatives simultaneously.|<span class="kwb">ADEPTUS</span> <span class="kwb">MECHANICUS</span> model only (excluding <a class="kwbOne" href="/wh40k10ed/factions/adeptus-mechanicus/Cybernetica-Datasmith"><span class="kwb kwbo">CYBERNETICA</span> <span class="kwb kwbo">DATASMITH</span></a> models). The <span class="tooltip01084" data-tooltip-content="#tooltip_content01084"><span class="tt kwbu">Conqueror</span> <span class="tt kwbu">Imperative</span></span> and <span class="tooltip01083" data-tooltip-content="#tooltip_content01083"><span class="tt kwbu">Protector</span> <span class="tt kwbu">Imperative</span></span> are both active for the bearer’s unit.|
000008572003|AdM|Lord of Machines|20|Cohort Cybernetica|An intense burst of viral static can overload those machine spirits yoked to the service of the enemy.|<span class="tooltip00424" data-tooltip-content="#tooltip_content00424" data-tooltip-anchor="#tooltip_content00424"><span class="kwb kwbu">TECH-PRIEST</span></span> model only. Once per turn, at the start of your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, select one enemy VEHICLE unit within 12" of and visible to the bearer. That unit must take a <span class="tooltip01091" data-tooltip-content="#tooltip_content01091"><span class="tt kwbu">Leadership</span> <span class="tt kwbu">test</span></span>: if that test is passed, until the end of the phase, each time a model in that unit makes an attack, subtract 1 from the <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span>; if that test is failed, that unit is not eligible to shoot this phase.|
000008568003|AdM|Genetor|25|Explorator Maniple|Cyborg interfaces, genetic manipulation and alchemical behavioural modification are all avenues of interest to Genetors, and their enhanced creations are formidable in protecting their master’s divine work.|<span class="tooltip00424" data-tooltip-content="#tooltip_content00424" data-tooltip-anchor="#tooltip_content00424"><span class="kwb kwbu">TECH-PRIEST</span></span> model only. While the bearer is leading a unit that is within range of your Acquisition <span class="tooltip00095" data-tooltip-content="#tooltip_content00095"><span class="tt kwbu">objective</span> <span class="tt kwbu">marker</span></span>, models in that unit have a 4+ <span class="tooltip00009" data-tooltip-content="#tooltip_content00009"><span class="tt kwbu">invulnerable</span> <span class="tt kwbu">save</span></span>.|
000009745004|AdM|Sanctified Ordnance|10|Haloscreed Battle Clade|The ammunition borne to battle by this disciple of the Machine God and those at their command has been subjected to ritual anointings and autosermonic blessings, lending it far greater stability.|<span class="kwb">ADEPTUS</span> <span class="kwb">MECHANICUS</span> model only. Add 6" to the range characteristic of ranged weapons equipped by models in the bearer’s unit and, each time a <span class="tooltip00004" data-tooltip-content="#tooltip_content00004"><span class="tt kwbu">Hazardous</span> <span class="tt kwbu">test</span></span> is taken for that unit, you can re-roll the result.|
000008572004|AdM|Emotionless Clarity|15|Cohort Cybernetica|With a mind unsullied by the passions common to the flesh, a Tech-Priest can entreat the machine spirit of a dying war engine to enact one final triumph.|<span class="tooltip00424" data-tooltip-content="#tooltip_content00424" data-tooltip-anchor="#tooltip_content00424"><span class="kwb kwbu">TECH-PRIEST</span></span> model only. Once per turn, when a friendly <span class="tooltip01086" data-tooltip-content="#tooltip_content01086" data-tooltip-anchor="#tooltip_content01086"><span class="kwb kwbu">LEGIO</span> <span class="kwb kwbu">CYBERNETICA</span></span> or <span class="tooltip00422" data-tooltip-content="#tooltip_content00422" data-tooltip-anchor="#tooltip_content00422"><span class="kwb kwbu">ADEPTUS</span> <span class="kwb kwbu">MECHANICUS</span> <span class="kwb kwbu">VEHICLE</span></span> model with the <span class="tooltip01092" data-tooltip-content="#tooltip_content01092"><span class="tt kwbu">Deadly</span> <span class="tt kwbu">Demise</span></span> ability that is within 12" of the bearer is <span class="tooltip01010" data-tooltip-content="#tooltip_content01010"><span class="tt kwbu">destroyed</span></span>, the bearer can use this Enhancement. If it does, do not roll to determine whether any <span class="tooltip00006" data-tooltip-content="#tooltip_content00006"><span class="tt kwbu">mortal</span> <span class="tt kwbu">wounds</span></span> are inflicted as a result of that model’s Deadly Demise ability. Instead, mortal wounds are automatically inflicted.|
000008385004|AdM|Peerless Eradicator|20|Rad-Zone Corps|This perfectionist zealot directs their minions in the rapid and single-minded termination of all enemies of the Omnissiah.|<span class="kwb">ADEPTUS</span> <span class="kwb">MECHANICUS</span> model only. While the bearer is leading a unit, ranged weapons equipped by models in that unit have the <span class="kwb2 bluefont"><span class="tooltip00138" data-tooltip-content="#tooltip_content00138"><span class="tt kwbu">[SUSTAINED</span> <span class="tt kwbu">HITS</span> <span class="tt kwbu">1]</span></span></span> ability.|
000008568004|AdM|Logis|20|Explorator Maniple|Data-vores and biocogitators, logi amass huge stores of information. They analyse data from thousands of sources, rationalising every weak point the foe has. It is a fool indeed that stands before a logi and their prize.|<span class="tooltip00424" data-tooltip-content="#tooltip_content00424" data-tooltip-anchor="#tooltip_content00424"><span class="kwb kwbu">TECH-PRIEST</span></span> model only. While the bearer is leading a unit, each time a model in that unit makes an attack that targets a unit within range of your Acquisition <span class="tooltip00095" data-tooltip-content="#tooltip_content00095"><span class="tt kwbu">objective</span> <span class="tt kwbu">marker</span></span>, add 1 to the <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span>.|
000008564004|AdM|Data-blessed Autosermon|20|Data-Psalm Conclave|Struck with an infoload of revelation, truly blessed Tech-Priests will override the sacred canticles to deliver the Machine God’s adaptive wisdom.|<span class="tooltip00635" data-tooltip-content="#tooltip_content00635" data-tooltip-anchor="#tooltip_content00635"><span class="kwb kwbu">TECH-PRIEST</span></span> model only. Once per battle, at the start of your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, you can select the Benediction of the Omnissiah you did not select at the start of the first <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle round</a>. Until the start of your next Command phase, that Benediction of the Omnissiah is active for the bearer’s unit in addition to the one that is currently active for your army.|
000008560004|AdM|Veiled Hunter|10|Skitarii Hunter Cohort|In silent supplication, a concentrated burst of noospheric negation manifests as a heavy band of shadow. Under this shroud, this commanders warriors obfuscate the foe’s sensors and confuse their strategy.|<a class="kwbOne" href="/wh40k10ed/factions/adeptus-mechanicus/Skitarii-Marshal"><span class="kwb kwbo">SKITARII</span> <span class="kwb kwbo">MARSHAL</span></a> model only. After both players have deployed their armies, you can select up to three <span class="tooltip00290" data-tooltip-content="#tooltip_content00290" data-tooltip-anchor="#tooltip_content00290"><span class="kwb kwbu">SKITARII</span> <span class="kwb kwbu">INFANTRY</span></span> units from your army and redeploy all of those units. When doing so, any of those units can be placed into <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a>, regardless of how many units are already in Strategic Reserves.|
000008572005|AdM|Arch-negator|10|Cohort Cybernetica|Feeding magneto-voltaic arcs and deadly frequencies into their weapons, the Tech-Priest is death incarnate to blasphemies against the Machine God.|<span class="tooltip00424" data-tooltip-content="#tooltip_content00424" data-tooltip-anchor="#tooltip_content00424"><span class="kwb kwbu">TECH-PRIEST</span></span> model only. Ranged weapons equipped by the bearer have the <span class="kwb2 bluefont"><span class="tooltip00123" data-tooltip-content="#tooltip_content00123"><span class="tt kwbu">[ANTI-VEHICLE</span> <span class="tt kwbu">4+]</span></span></span> ability.|
000008560005|AdM|Battle-sphere Uplink|30|Skitarii Hunter Cohort|Tapping into infostacks of data emanating from across the wider battle-sphere, this experienced Skitarius synchronises with the flow of wisdom, drawing upon data that enables near-prophetic reactions.|<span class="tooltip00460" data-tooltip-content="#tooltip_content00460" data-tooltip-anchor="#tooltip_content00460"><span class="kwb kwbu">SKITARII</span></span> model only. In your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, after the bearer’s unit has shot, if it is not within <span class="tooltip00032" data-tooltip-content="#tooltip_content00032"><span class="tt kwbu">Engagement</span> <span class="tt kwbu">Range</span></span> of one or more enemy units, that unit can make a <span class="tooltip01016" data-tooltip-content="#tooltip_content01016"><span class="tt kwbu">Normal</span> <span class="tt kwbu">move</span></span> of up to 6". If it does, until the end of the turn, that unit is not eligible to <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">declare a charge</a>.|
000008564005|AdM|Temporcopia|25|Data-Psalm Conclave|The Temporcopia is a relic from the Dark Age of Technology that releases a swarm of nano-engineered machines. These invisible devices seek out nearby prey, briefly draining electro-chemical potential before their power expires. Enemy warriors slow and stumble, at the mercy of the Tech-Priest’s bodyguard.|<span class="tooltip00635" data-tooltip-content="#tooltip_content00635" data-tooltip-anchor="#tooltip_content00635"><span class="kwb kwbu">TECH-PRIEST</span></span> model only. The bearer’s unit has the <span class="tooltip01093" data-tooltip-content="#tooltip_content01093"><span class="tt kwbu">Fights</span> <span class="tt kwbu">First</span></span> ability.|
000008568005|AdM|Artisan|15|Explorator Maniple|Artisans create wondrous artefacts of war. They install circuits of such beauty, and capacitor-nodes of such fine calibration, that their machine spirits respond with divine gratitude.|<span class="tooltip00424" data-tooltip-content="#tooltip_content00424" data-tooltip-anchor="#tooltip_content00424"><span class="kwb kwbu">TECH-PRIEST</span></span> model only. While the bearer is leading a unit that is within range of your Acquisition <span class="tooltip00095" data-tooltip-content="#tooltip_content00095"><span class="tt kwbu">objective</span> <span class="tt kwbu">marker</span></span>, once per phase, you can change the result of one <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span>, one <span class="tooltip00023" data-tooltip-content="#tooltip_content00023"><span class="tt kwbu">Wound</span> <span class="tt kwbu">roll</span></span> or one <span class="tooltip00024" data-tooltip-content="#tooltip_content00024"><span class="tt kwbu">saving</span> <span class="tt kwbu">throw</span></span> made for that unit to an unmodified 6.|
000008385005|AdM|Autoclavic Denunciation|15|Rad-Zone Corps|This devotee harbours a fanatical hatred of the biological. They have learned the secret weaknesses inherent in all flesh and do not hesitate to exploit them.|<span class="kwb">ADEPTUS</span> <span class="kwb">MECHANICUS</span> model only. Ranged weapons equipped by the bearer have the <span class="kwb2 bluefont"><span class="tooltip00123" data-tooltip-content="#tooltip_content00123"><span class="tt kwbu">[ANTI-INFANTRY</span> <span class="tt kwbu">2+]</span></span></span> and <span class="kwb2 bluefont"><span class="tooltip00123" data-tooltip-content="#tooltip_content00123"><span class="tt kwbu">[ANTI-MONSTER</span> <span class="tt kwbu">4+]</span></span></span> abilities.|
000009745005|AdM|Inloaded Lethality|15|Haloscreed Battle Clade|The ancient noospheric receptors implanted into this field commander enable them to receive constant streams of binharic kill code and static prayer chants, lending them greater strength and martial prowess.|<a class="kwbOne" href="/wh40k10ed/factions/adeptus-mechanicus/Tech-priest-Dominus"><span class="kwb kwbo">TECH-PRIEST</span> <span class="kwb kwbo">DOMINUS</span></a> or <a class="kwbOne" href="/wh40k10ed/factions/adeptus-mechanicus/Tech-priest-Manipulus"><span class="kwb kwbo">TECH-PRIEST</span> <span class="kwb kwbo">MANIPULUS</span></a> model only. Add 3 to the Attacks characteristic of the bearer’s melee weapons and add 1 to the Damage characteristic of the bearer’s melee weapons.|
