faction_id|id|name|type|cp_cost|legend|turn|phase|detachment|description|
AC|000008927007|PSYCHIC ABOMINATIONS|Null Maiden Vigil – Strategic Ploy Stratagem|1|Enemies must overcome disorienting waves of revulsion in order to even focus upon Null Maidens.|Opponent’s turn|Shooting phase|Null Maiden Vigil|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="tooltip00286" data-tooltip-content="#tooltip_content00286" data-tooltip-anchor="#tooltip_content00286"><span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span> <span class="kwb">INFANTRY</span></span> unit from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, your unit has the <a href="/wh40k10ed/the-rules/core-rules/#_STEALTH">Stealth</a> ability, and <a href="/wh40k10ed/the-rules/core-rules/#2.-Battle-shock">Battle-shocked</a> and <span class="kwb">PSYKER</span> models can only select your unit as a target of a ranged attack if they are within 12".|
AC|000008927005|PSY-CHAFF VOLLEY|Null Maiden Vigil – Strategic Ploy Stratagem|1|Prosecutors can fire psy-chaff bolts whose esoteric emissions weaken those targets not slain outright.|Your turn|Shooting phase|Null Maiden Vigil|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> One <a class="kwbOne" href="/wh40k10ed/factions/adeptus-custodes/Prosecutors"><span class="kwb kwbo">PROSECUTORS</span></a> unit from your army that has just shot.<br><br><b>EFFECT:</b> Select one enemy unit hit by one or more of those attacks. Until the start of your next turn, while your unit is on the battlefield, that enemy unit is prosecuted. While a unit is prosecuted, each time an <span class="tooltip00624" data-tooltip-content="#tooltip_content00624" data-tooltip-anchor="#tooltip_content00624"><span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span></span> model makes an attack against that unit, improve the Armour Penetration characteristic of that attack by 1. While a <span class="kwb">PSYKER</span> or <a href="/wh40k10ed/the-rules/core-rules/#2.-Battle-shock">Battle-shocked</a> unit is prosecuted, each time a model in that unit makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|
AC|000008927002|DESPERATION’S PRICE|Null Maiden Vigil – Strategic Ploy Stratagem|1|To overcome the Null Maidens’ aura, enemy psykers overstretch themselves with horrible consequences.|Either player’s turn|Any phase|Null Maiden Vigil|<b>WHEN:</b> Any phase, just after an enemy <span class="kwb">PSYKER</span> unit has either finished using a Psychic ability that targets a unit, or finished making <a href="/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities">Psychic Attacks</a>.<br><br><b>TARGET:</b> One <span class="tooltip00624" data-tooltip-content="#tooltip_content00624" data-tooltip-anchor="#tooltip_content00624"><span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span></span> unit from your army within 18" of that enemy <span class="kwb">PSYKER</span> unit.<br><br><b>EFFECT:</b> That enemy <span class="kwb">PSYKER</span> unit must take a <a href="/wh40k10ed/the-rules/core-rules/#Leadership-Tests">Leadership test</a> If the test is passed, that <span class="kwb">PSYKER</span> unit is <a href="/wh40k10ed/the-rules/core-rules/#2.-Battle-shock">Battle-shocked</a>; if the test is failed that <span class="kwb">PSYKER</span> unit suffers 3 <a href="/wh40k10ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a> and is Battle-shocked.|
AC|000008394007|ARCHEOTECH MUNITIONS|Shield Host  – Wargear Stratagem|1|The Shield Hosts have access to stockpiles of ancient and incredibly rare weaponry and ammunition.|Your turn|Shooting phase|Shield Host|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span> unit from your army (excluding <span class="tooltip00624" data-tooltip-content="#tooltip_content00624" data-tooltip-anchor="#tooltip_content00624"><span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span></span> units) that has not been selected to shoot this phase.<br><br><b>EFFECT:</b> Select either the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Lethal-Hits">[LETHAL HITS]</a></span> or <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">[SUSTAINED HITS 1]</a></span> ability. Until the end of the phase ranged weapons equipped by models in your unit have the selected ability.|
AC|000008394002|ARCANE GENETIC ALCHEMY|Shield Host – Battle Tactic Stratagem|1|The Adeptus Custodes are individually engineered on a molecular level using secrets of genetic alchemy that render them virtual demigods in battle.|Either player’s turn|Any phase|Shield Host|<b>WHEN:</b> Any phase, just after a <a href="/wh40k10ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> has been allocated to an <span class="tooltip00625" data-tooltip-content="#tooltip_content00625" data-tooltip-anchor="#tooltip_content00625"><span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span></span> model from your army(excluding <span class="tooltip00624" data-tooltip-content="#tooltip_content00624" data-tooltip-anchor="#tooltip_content00624"><span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span></span> models).<br><br><b>TARGET:</b> That <span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span> model’s unit.<br><br><b>EFFECT:</b> Until the end of the phase, models in your unit have the <span class="tooltip00007" data-tooltip-content="#tooltip_content00007"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">4+</span></span> ability against <a href="/wh40k10ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
AC|000008394006|VIGILANCE ETERNAL|Shield Host – Strategic Ploy Stratagem|1|Simply because the Adeptus Custodes do not stand sentinel over a strategic location or asset, does not mean that it - or any who would threaten it - escapes their gaze.|Your turn|Movement phase|Shield Host|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>.<br><br><b>TARGET:</b> One <a class="kwbOne" href="/wh40k10ed/factions/adeptus-custodes/Custodian-Guard"><span class="kwb kwbo">ADEPTUS</span> <span class="kwb kwbo">CUSTODES</span> <span class="kwb kwbo">BATTLELINE</span></a> unit from your army (excluding <span class="tooltip00624" data-tooltip-content="#tooltip_content00624" data-tooltip-anchor="#tooltip_content00624"><span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span></span> units) within range of an <a href="/wh40k10ed/the-rules/core-rules/#Objective-Markers">objective marker</a> you control.<br><br><b>EFFECT:</b> That objective marker remains under your control even if you have no models within range of it, until your opponent controls it at the start or end of any turn.|
AC|000008394003|AVENGE THE FALLEN|Shield Host – Strategic Ploy Stratagem|1|The loss of a single Talon of the Emperor is commemorated by the tolling of the Bell of Lost Souls on Terra, and by their comrades’ bloody vengeance on the battlefield.|Either player’s turn|Fight phase|Shield Host|<b>WHEN:</b> Start of the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span> unit from your army (excluding <span class="tooltip00624" data-tooltip-content="#tooltip_content00624" data-tooltip-anchor="#tooltip_content00624"><span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span></span> units) that is below its <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strength</a>.<br><br><b>EFFECT:</b> Until the end of the phase, add 1 to the Attacks characteristic of melee weapons equipped by models in that unit. If your unit is <a href="/wh40k10ed/the-rules/core-rules/#Below-Half-strength">Below Half-strength</a>, until the end of the phase, add 2 to the Attacks characteristic of those melee weapons instead.|
AC|000008394004|UNWAVERING SENTINELS|Shield Host – Strategic Ploy Stratagem|1|Once the Custodians have laid claim to a location, they defend it with incredible tenacity and skill.|Either player’s turn|Fight phase|Shield Host|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="tooltip00285" data-tooltip-content="#tooltip_content00285" data-tooltip-anchor="#tooltip_content00285"><span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span> <span class="kwb">INFANTRY</span></span> unit from your army (excluding <span class="tooltip00624" data-tooltip-content="#tooltip_content00624" data-tooltip-anchor="#tooltip_content00624"><span class="kwb">ANATHEMA</span> <span class="kwb">PSYKANA</span></span> units) that is within range of an <a href="/wh40k10ed/the-rules/core-rules/#Objective-Markers">objective marker</a> you control and that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, each time a melee attack targets your unit, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|
AC|000008394005|MULTIPOTENTIALITY|Shield Host – Strategic Ploy Stratagem|1|So widely skilled and studied are the Custodians that, whatever situation they find themselves in, they have the martial wisdom to prevail.|Your turn|Movement phase|Shield Host|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00625" data-tooltip-content="#tooltip_content00625" data-tooltip-anchor="#tooltip_content00625"><span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span></span> unit from your army that <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fell Back</a> this phase.<br><br><b>EFFECT:</b> Until the end of your turn, that unit is eligible to shoot and <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">declare a charge</a> in a turn in which it Fell Back.|
AC|000009754002|FLAWLESS CONSTRUCTION|Solar Spearhead – Battle Tactic Stratagem|1|The vehicles of the Adeptus Custodes are the finest examples of their kind. Their expertly wrought armoured forms contain ancient and esoteric technology, including auto-repair subroutines and reactive field generators.|Either player’s turn|Shooting or Fight phase|Solar Spearhead|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="tooltip00629" data-tooltip-content="#tooltip_content00629" data-tooltip-anchor="#tooltip_content00629"><span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span> <span class="kwb">VEHICLE</span></span> unit from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, each time an attack targets a model in your unit, if the Strength characteristic of that attack is greater than the Toughness characteristic of your unit, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#2.-Wound-Roll">Wound roll</a>.|
AC|000009754003|EMPEROR’S VENGEANCE|Solar Spearhead – Battle Tactic Stratagem|1|Even as death’s cold embrace falls upon them, Custodians vent the last of their wrath upon the foe.|Either player’s turn|Fight phase|Solar Spearhead|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span> unit from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit is destroyed, if that model has not fought this phase, roll one D6, adding 1 to the result if your unit has the <span class="tooltip01171" data-tooltip-content="#tooltip_content01171" data-tooltip-anchor="#tooltip_content01171"><span class="kwb">WALKER</span></span> keyword. On a 4+, do not remove it from play; The destroyed model can fight after the attacking unit has finished making its attacks (when doing so, it is assumed to have 1 wound remaining), and is then removed from play.|
AC|000009754004|WRATHFUL ADVANCE|Solar Spearhead – Battle Tactic Stratagem|1|The golden-armoured onslaught smashes through the enemy line, trapping the foe and preventing their escape.|Either player’s turn|Fight phase|Solar Spearhead|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just before an <span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span> unit from your army <a href="/wh40k10ed/the-rules/core-rules/#1.-Pile-In">Piles In</a>.<br><br><b>TARGET:</b> That <span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span> unit.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit makes a Pile-in move, it can move up to D3+3" instead of up to 3".|
AC|000009754005|UNSTOPPABLE|Solar Spearhead – Strategic Ploy Stratagem|1|Armoured in adamantine and possessed of furious machine spirits, the vehicles of the Adeptus Custodes are almost impossible to stop in their tracks.|Your turn|Movement phase|Solar Spearhead|<b>WHEN:</b> Start of your <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00629" data-tooltip-content="#tooltip_content00629" data-tooltip-anchor="#tooltip_content00629"><span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span> <span class="kwb">VEHICLE</span></span> or <span class="tooltip00630" data-tooltip-content="#tooltip_content00630" data-tooltip-anchor="#tooltip_content00630"><span class="kwb">ADEPTUS</span> <span class="kwb">CUSTODES</span> <span class="kwb">MOUNTED</span></span> unit from your army.<br><br><b>EFFECT:</b> Until the end of the phase, models in your unit can move horizontally through models and <a href="/wh40k10ed/the-rules/core-rules/#Terrain-Features-1">terrain features</a>.|
